,comment,score
791,정말정말 너무 재밌는데요...멀티는 안넣으실건가유...ㅠㅠ 멀티만돼면 진짜 완벽한데....멀티좀 제발 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ,5
792,과일나무 심는 범위가 이상합니다. 주변 8칸이라고 설명되어 있는데 실제로 농장에 심으면 심을 수 없는 범위가 주변 24칸으로 넓어져 있습니다. 오류인가요?,4
793,광산의 몬스터의 데미지가 갑자기 3배정도 올라갔어요. 초창기때 부터 있던 버그같은데 해결해주세요.,3
794,PC 똑같아요!! 근데 아쉬운점은 멀티가 안되는게 많이 아쉬워요...멀티가 되도록 업데이트 부탁드려요..,4
795,"환불 되나요? 폰에서 9900원? 내고 다운받아 해보니 생각외로 재미있어서, 컴에서도 이어하려고 스팀을 통해 16000원 결제 후 깔았는데... 폰이랑 컴이랑 연동이 안되네요??? 그래서 컴에서 하려합니다. 폰 결제한건 환불해줘용",5
796,뭔가 게임조작 버튼이 불편한 점이 없잖아 있는데.. 그점은 그렇다쳐도 멀티가 빨리 나오길 바랍니다ㅜㅜ,5
797,진짜 다 좋은데 멀티플레이어를 아직 지원하지 않는다는 점이 제일 아쉬움. 그리고 튜토리얼이 너무 짧음,4
798,"진짜 너무 재미있습니다 돈 쓰길 잘 한것 같아요! 전 스타듀밸리를 패드,폰 이렇게 다 깔아서 하고 있습니다. 진짜 너무너무 재미있네요!!",5
799,너무재미있어요~벌써 누적시간이 100시간이 넘었네용ㅎㅎ즐길거리가 다양하고 질리지않아요~~! 앞으로도 쭉 재미있게할게요,5
800,설명이 너무나도 부족하긴 하지만 캐릭터들이랑 이벤트 모든게 다 좋아요. 돈주고 하는덴 다 이유가 있는것 같다는 생각이 ㅋㅋ 모바일이 제가 생각한것 보다도 좋길래 pc구매 해볼려고요.,5
801,모바일은 업데이트 언제해요? pc는 업데이트해서 재밌는거 많이 생겼던데 모바일로도 하루빨리 해보고 싶네요. 빨리해주시길 기다리고 있습니다.,4
802,진짜 재밌어요 근데 PC에서 멀티가 되서 모바일도 되는줄알고 누나도 게임을 설치했어요 멀티좀 추가해줬으면 좋겠습니다,5
803,1.5 업데이트는...되기만 기달리고 있습니다 넘 좋고 재밌는데...모바일도 1.5업데이트 해주었으면 좋겠습니다,5
804,진저섬 등등 업뎃 빨리 해주세요ㅠ 언제 될까요ㅠㅠㅠㅠ 멀티도 되면 좋겠는데... 얼른 pc 못지 않게 즐기고 싶네요ㅠ,5
805,유튜브에 보던 스타듀밸리 드디어 모바일로 할수 있게 되서 너무 기뻐요!! 9900원 값 하는거 같아요 ㅎㅎ 암튼 이런 겜 만들어주셔서 감사합니다!,5
806,제가 스타듀밸리 6년차였는데 지웠다가 다시 깔으니까 다 날아갔더라고요.. 게임은 진짜 재밌어서 3점 주는데 정말 많이 슬프네요,3
807,일반 물뿌리개가 구리 물뿌리개로 업그레이드가 왜 안돼죠? 구리9개와 3800골드가 있는데... 업그레이드 클릭할때마다 돈이 없는것처럼 골드표시창이 진동만 하는데..,3
808,다 좋은데 멀티가없어서 아쉽습니다. 친구랑 할려고 깔았는데 멀티는 컴퓨터만 돼더라고요 멀티만 있으면 완전 강추!,4
809,제가 처음 시작하게 된 계기가 친구들이 하도 재미있다고 호들갑을 떨길레 2D가 재밌어봐야 얼많아 재미있겠어 하고 속는 셈치고 깔았는데요 진짜 거짓말 하나 안치고 진짜 진짜 진짜 재미있어요 정말 진짜 재미있는데 모바일 멀티좀 만들어주세요ㅠㅠㅠㅠㅠ 진짜 제 소원이에요 모바일 멀티 있으면 진짜 친구들 다 소환해서 깔으라고 할 수 있을거 같거든요ㅠㅠㅠ 진짜 제발욤ㅠㅠ,4
810,스듀 처음 접하는데 41시간이나 했어요...한번 빠지면 끝까지 하는 무서운 게임 너무 재밌어요ㅠㅠ♡♡,5
811,이 게임은 정말로 하고싶었던 게임이었는데 너무 비싸서 못하고 있었지만 할인으로 6000원에 샀는데 너무 재미있어요 하지만 멀티가 안되는 점이 좀 아쉬워요,5
812,pc와 다르게 멀티가 안되네요 그점만 업데이트 해주시면 벌점을 만점이라도 줄 수 있습니다.,2
813,처음에 맵도넓은데다가 뭘 해야할지 몰라가지고 10분만에 흥미떨어져서 지움 그러다가 게임 뭐 할거 있나해서 이게 보이길래 후기가 좋아서 다시 다운받고 대충 유튜브랑 네이버 참고해서 두시간 가까이 함 농작물은 자라는데 좀 걸리길래 낚시로 돈벌려고 했다가 승질만 나서 꺼버림 ;; 이럴거면 낚시는 왜 만든건지? 뭘로 돈 벌으라는건지 ㅋㅋ 움직이는 것도 답답한데 일일이 집까지 가서 세이브 해야하는 것도 참다가 낚시 때문에 빡쳐서 아예 못하겠음 네이버 보니까 사람들 이지모드로 다운받고 낚시하던데 그렇게까지 해야 할 게임은 아닌 것 같음,1
814,모바일에도 협동모드 넣어주시면 좋겠어요 너무너무 재밌는데 협동모드가 없어서 아쉽네요!,5
815,테블릿이랑 핸드폰이랑 돌아가면서 하고싶은데 세이브파일 동기화기능이 생겼으면 좋겠어요,4
816,제가 한게임중에 2번째로 재밌습니다. 게임을 몇천개정도는 살면서 한거같은데 진짜 갓겜입니다 아깝지않은 5900원이에요,5
817,다 좋습니다. 근데 조작감... 조작이 너어무 불편해요. 익숙해지려고도 해봤습니다만 그게 안되네요? 게임하려면 차라리 pc로 할래요.,3
818,"힐링게임이라 느긋이 해도 괜찮지만 목표(마을회관 완성)가 있어서 나름 열심히(?) 일하게 되는 게임. 여기서도 노동, 밖에서도 노동이지만 내가 원하는 노동이라 재밌게 함.",5
819,전체적으로 진짜 좋았어요! 하지만 멀티가 되지 않아서 아쉬웠던 기억이 있어요..모바일에서도 멀티가 됬으면 좋겠어요...,4
820,딱 제 취향이에요!! 중간중간 공략도 찾아가면서 끝까지 재밌게 플레이했어요. 돈이 아깝지 않아요!,5
821,처음에는 9900원 주고 깔기에는 쫌아닌 것같아는대 사용 하니까 좋고재미 있어습니다 하나하나의 스토리 도재미 있어습니다^^,5
822,너무 재밌고 농장게임 탑오브탑 3일차에 21시간 해버렸어요. 폰 바꿨는데 게임은 못 옮기나요?ㅠㅠ 돈은 상관 없고 저장데이터요 제발 방법이 있다면 알려주세요ㅠㅠ,5
823,모바일도 업데이트좀.. 게임은 정말 재미있고 좋은데 업데이트를 멀티까진 안되더라도 컴퓨터와 닌텐도에 업데이트된 버전까진 해주셔야 하는거 아닌가요,4
824,다 좋은데 낚시가 너무 어렵네요ㅜ..빨리 마을회관 고치고싶은데 낚시땜시 지체되네요.. 더 쉽게 할수있으면 좋겠어요,4
825,재밌긴한데 업데이트 언제되나요ㅜㅜㅜㅜ 모바일은 모드적용도 어려운데 1.5 업데이트 해주세요ㅜㅜ,4
826,스팀에도 있긴한데 이런 겜은 폰으로 조금씩 자주 하는 게 최고인거같아요 근데 1.5 업데이트 언재 해주시나요 .... ㅠ,5
827,확실히 컨트롤이 조금 어렵긴 한데요 진짜진짜 재미있어요!! 곧 스팀으로도 사려구요 ㅎㅎ,5
828,작년에 셀프 크리스마스 선물로 설치했는데 아주 재밌게 했습니다. 모바일에서도 할 수 있어서 좋네요,5
829,이거 진짜 재미있고 좋은데 업데이트좀 해주세요 지금 컴퓨터가 업데이트된지가 얼마나 지났는데 왜 안해주시죠? 그리고 왜 모바일은 멀티가 안되나요?모바일도 빨리 업데이트를 원합니다 그리고 멀티기능도 좀 넣어주세요 진짜 다 좋은데 이거만 좀 어떻게든 해주세요,5
830,잘 플레이하고있는데 호감도 6인데 레시피가 안오는거랑 제작하는거 확인 할 수 있으면 좋겠어요 업적달성 확인이 어려워요,5
831,모바일도 pc업뎃처럼 해주세요ㅠㅠㅠ 모바일스듀는 언제 업뎃되나요ㅠㅠㅠ 새로운 지형이랑 새로운 인물들 경험하고싶어요ㅠㅠ,4
832,안녕하세요 폰으로 하는 유정입니다 약간 오류는 돈이 없는거나 그다음 미션입니다 미션은 좀어려워서 쉬운 버전으로 새주셨으면 감사하겠습니다,5
833,정말정말 재미있는데 멀티 기능은 없나요? ㅠㅠ 친구들이랑 하고 싶은데 멀티기능이 없어서 너무 아쉬워요ㅠㅡㅠ,5
834,잼잇어요 근데 계정으로연동해서 다른기기에서도 저장한파일을 할수잇엇으면 좋겟습니다,5
835,조작키 변경 하고 게임하면 렉 걸리는것좀 빨리 어떻좀 해주세요 그것때문에 계속 했던거 다시하고 있잖아요 진짜 개 빡치니까 빨리 해결좀,2
836,너무 재밌어요! 600시간 넘게 플레이중 모바일도 업데이트 어서 됐음 좋겠고 멀티도 됐으면 좋겠어요!,5
837,노가다게임. 하베스트문과 차이를 느끼지 못하고 그것의 게임성이 하나도 발전 된 느낌이 아님. 귀농의 여유로움 이라고 하지만 결국 광산에서 뭔가를 캐는 등 노가다성임.,3
838,다 좋은데 업데이트 언제 해주시나요ㅠㅠㅠ 빨리 진저 에일 등등 진저섬에서만 볼수 있는걸 보고 싶습니다,3
839,다 재밌는데 멀티가 안된다는게 정말 아쉬워요 친구랑 컴퓨터로하고 폰으로도 할려했는데 멀티가 안되서 이러고있습니다 ㅠㅠ 그리고 카지노가 안됩니다 ㅠㅠ 이거빼고는 존잼 추천,5
840,"Pc에 비해서 조작하는 게 상당히 불편함 그리고 휴대폰 바꾸니 예전 폰에서 하던게 다 사라져서 하고 싶은 마음 안생김^^,,,",3
841,너무 재미있고! 좋아요!! 진짜 후회가 안들어용! 다만 모바일 업데이트와 멀티가 안된다니.. 참고⭐ 빨리 모바일도 업데이트를 해주세요ㅠㅠ,5
842,재미는 있는데 너~~~~~~무 질려요.. 세로운 업데이트도 별로 없고 그냥 단순반복,3
843,게임은 재밌는데 멀티를 못하는게 너무 아쉽네요... 하다보면 루즈해져서 안하게되네요..빨리 업데이트해주세요,4
844,현재 6년째 봄을 달리고 있었는데 ㄹㅇ 재미있음 솔찍히 말해서 컴보다는 못함 멀티 만 있으면 좋겠다 ㅜㅜㅜㅜ 제발 ㅜㅜ,5
845,너무너무 재밌어요ㅜㅜ!! pc로도 구매했어요๑·̑◡･̑๑ pe버전 1.5 업데이트가 빨리 되었으면 좋겠네여~^^ 이상 세바스찬 아내였습니다.,5
846,스타듀밸리 3개월차인 유저임니다 재미있고 디테일하고 완벽한데 아까운점은 멀티가 안됀다는것입니다 멀티 언제나오나요? 아님안나오나요?,5
847,버그 재보합니다 광산10층마다 나오는 상자을 열고 아이템을 안받고 창을 지우면 바닥에 그 아이템이 2개씩 나오는 버그가 있습니다.빨리 고쳐주세요,5
848,Pc에서 재밌게 했던 기억에 모바일버전을 결제해서 샀지만 폰으로까지 하기엔 시간이 부족해서 플레이 못할거 같습니다. 환불 좀 부탁드릴게요.,5
849,"인생게임입니다 구글로도 결재했고 앱스토어, PC까지 싹 다 결재했습니다 취향차이가 있겠지만 저는 아주 재미있게 플레이 했어요",5
850,진짜 너무재밌었어서 미쳐버리겠어요 요즘 이거하는 낙으로 살아가는것같아요 진짜 감사합니다 진짜 너무좋아요 너무 근데 저도 카지노 게임이 안되요 카지노 카드얻고 들어갔는데 칩사는거 다 돼도 게임은 안되더라고요...,5
851,사용자의 입맛에 맞게 거의 무제한적인 확장이 가능하여 정말 대단한 게임이라고 생각합니다..,5
852,시간 가는줄 모르게 하는 게임 이네요. 하지만 모바일에 멀티가 없어서 아쉽네요. 멀티가 나왔으면 좋겠습니다..,5
853,조작이 정말 너무불편해요ㅜㅜ 조작때문에 환불하고 싶을정도.. 이게임은 pc로즐기는게 맞는듯,2
854,pc처럼 모바일에서도 멀티를 하고싶어요 다른건 다 만족하고 멀티 하나만 추가해주시면 좋겠어요,4
855,진짜 다 재밌고 이 게임을 하면 시간가는줄 모르겠는데 낚시의 난이도만 좀 낮춰주시면 더 좋을것 같네요,4
856,업데이트후에 가을축제때 낚시게임이 되지않는 현상이 발생하였습니다 신속히 조치부탁드려요,4
857,정말정말 재밌는데 휴대폰으로도 멀티플레이 가능해지는거 기원합니다 ... 화이팅 !,5
858,이건 말이 필요없는 게임!!!! 이제 겨은 3년차 겨울이고 자낳괴가 되어가는 중이지만 나름 힐링하며 겜 하고 있음ㅋ,5
859,돈이 안아까움ㅠㅠ 확장팩도 많고 캐릭도 많아서 잼나다! pc로 옴기는거 안됨!,2
860,"진짜 너무너무 힐링 되는 게임입니댱 이 게임 덕분에 시험 반은 말아 먹었지만 그 정도로 빠져들어용! 그리고 혼자서 농장을 가꾸어가는 게임이다보니 이런 쪽을 안 좋아하시는 분들께는 약간 비추입니댱 또 결혼 시스템도 있어서 여러 미혼 남자,여자들의 호감도를 높여서 결혼까지 할 수 있어 너무 재밌고 세부적인 이벤트들도 너무너무 많아서 시간이 많으신 분들께는 강추입니댱!",5
861,"정말로 재미있고 지금 살지 안 살지 고민하시는 분들도 꼭 사세요! 방학동안 심심했는데, 이거 샀을때부터 방학때는 안 심심해졌습니다! 반드시 사서 꼭 해보세요! 귀여운 동물과 이쁜 계절들 까지! 너무 재미있습니다!",5
862,너무 재밌어요!!! 자유도가 엄청 높고 자신이 원하는대로 모든것을 바꾸고 꾸미며 미래를 만들어나갈 수 있어서 좋아요♡,5
863,리뷰 수정하려해요 ㅎㅎ 확실히 컴퓨터보다 느린 업뎃이지만 잘 즐겨하고 있습니다. 개발자님 힘내세요!,5
864,다 좋아요! 움직이는 건 조이스틱으로 바꾸면 편한데 멀티 빨리 나와주세요ㅠㅠㅠㅠㅠ,5
865,다 좋은데 낚시부분은 좀 쉽게 수정해주셨으면 좋을것같아요 ㅠ 낚시가 너무 어려워요,4
866,게임이 재미있지만 멀티게임이 안되서 아쉬워요 추가로 결혼 가능 npc가 더 늘어나면 좋을것 같아요,4
867,진짜 재미있고 좋은데 멀티가 안되네요.. 멀티 기능 생겼으면 그래도 돈주고 살만한 가치 있어요 꿀잼,4
868,귀엽고 예쁘지만 렉이 심해요.. 버그가 많아요.. 낚시가 짜증나게 어려워요.. 현실시간 하루가 지나면 캐릭터와 정보가 사라져요.. 환불 불가능해서 하지도 못하고 방치중..ㅠㅠㅠ 👽😢😥😪😭😰😞😣😩😫😨😱😓 😠😡👿😧😟😦😲😵😖😕😐😑 🙀😾👎💀🙊🔥🙅💔💢💥💨🚣 🚫❎⁉❗❓🕛🕧🕐🕜🕑🕝❌,2
869,진짜 완전 재밌으니까 할까말까 고민하면 그냥하세요 퀘스트 완료 후 골드도 주면서 너무 너무 재밌어요 RPG게임좋아하시는분 이겜꼭하세요 진짜 진짜 겁나재밌어요 파티날도있어서 완전완전 재밌습니다,5
870,진짜 너무 재미있는 게임이네요! 스트레스가 날 때 하면 스트레스가 풀릴 만큼으로 재미있는 게임이네요!,5
871,스트레스 없이 평화롭게 게임하고 싶다면 추천 !! 컨텐츠도 다양해서 지루하지 않아요~,5
872,비밀쪽지25번 목걸이 찾아서 애비게일이나 캐롤라인에게 주면 잘못된 대상이라고 뜨면서 줄 수 없음. 더이상 진행안됨.,3
873,군대 있을때 진짜 재미있게 했던거 같다 ㅋㅋㅋ 이제는 너무 바빠져서 설치도 안하고있지만 평소에 할일이 많이 없고 심심한 사람들한테 추천해요,5
874,갈수록 힐링 게임이 아니라 노가다 게임으로 변질되어가는 느낌 뭐하고 있는지 모르겠음,3
875,재밌음 결제한게 아깝지 않을정도로 혜자인 게임 경쟁요소가 없어 편하게 해도 되는게임 근데 업데이트좀 해주셈......,5
876,스팀에서도 재미있게 하다가 이제는 휴대폰에 깔아서 해보고 싶어서 합니다 멀티게임으로도 업데이트가 빨리되어서 친구랑 같이 농장을 가꾸고 싶어요,5
877,다 좋은데 출하랄 때 금액이 깨집니다 처음엔 원래 개별 상품 금액 표기가 안되는 건 줄 알았어요 전체 금액은 나오는데 개별 상품 금액이 깨져서 식별하기 어렵습니다ㅜ 다른건 재밌어여,4
878,농장 새로만들면 마지막에 4개로 나눠진 농장이 있고 설명에 다른 사람들과 같이 플레이하면 좋은 농장이라 하는데 멀티는 아직 출시 안된건가요? 그리구 스타듀밸리 넘재밌게 하고 있숩니당!,5
879,게임이 힐링도 되고 재밌어요!! 근데 모바일도 멀티 만들어주시면 더 좋을 것 같아요!!♡,4
880,1.4 이후 수확제에서 낚시게임 할때 탭&자동 컨트롤로 낚시대가 던져지지 않습니다.수정요청.,5
881,지금 3년째 1일차인데 34시간이나 플레이했는데 안들어가져요..저장된 파일로 가겠습니까?해서 네 눌렀는데 검정색 화면에 음악소리만 나요 해결방안 없을까요?,1
882,시간가는 줄도 모르고 플레이해요 하지만 pc처럼 멀티플레이가 추가됬으면 좋겠네요,5
883,이 게임이 좋기는 하지만 아이를 입양할때 남자아이 아니면 여자아이를 선택할 수 있는 시스템이 있으면 더 좋을 것 같아요,5
884,다 좋은데 모바일도 멀티좀 할 수 있게 해 주세요ㅠ 멀티 가능함 별 5개도 모자름 ㅠ,5
885,다 좋은데 결혼까지하고 밭크게 만들고 돈 많이 번 이후에 할게 없음 ㅠㅠ 업데이트 조금씩만해서 pc버전이랑 비슷하게 할 수 있었으면ㅜㅜ,4
886,말로 표현 못함 완벽 그 자체 하지만 별 네개인 이유는 멀티.. 멀티만 된다면 완벽,4
887,음...멀티플레이가 되지 않아 친구들과 함께 하는게 불편함이 되지만 멀티 이외왼! 괜찮은거 같습니다.,4
888,너무 재밌어요ㅠㅠ 근데 모바일은 리텍이 어려워서 슬프네요..... 나도예쁜셰인... 그래도 재밌습니다 애비게일이랑 연애중///,5
889,게임 자체는 재밌고 모바일 나왔어 기뻐요 근데 멀티 기능이 없는게 많이 존 그래요ㅡㅡ 밑에 리뷰봐도 멀티 애기 많은뎅 멀티기능 빨리 추가돼면 좋겠어요..,3
890,너무너무좋아요!!!근데 모바일은 업데이트를 해도 변하는게 없고 멀티안된다는것만 고쳐주세요ㅠㅠ,4
891,정말 재밌지만 멀티가 없어서 너무 아쉽네요.. 빨리 모바일도 멀티가 나오면 좋겠습니다..,4
892,업데이트 늦어서 애물단지입니다pc에서하다가 파일옮겨서ㅠ하는건데 더이상 옮길 수 없게되었으니,1
893,너무 재밌어요 ㅠㅠ 컴퓨터 스듀도 해봣는데 똑같구요 이번에 세일할때 사시는거 추천드려용,5
894,되게 재밌어요 근데 몇 자잘한 버그나 멀티플레이만 좀 해주시면 더 재미있을 것 같아요,4
895,"너무너무 재밌어요!! 완전 제 취향이네요ㅜ 리텍도 할수 있고,, 너무 좋아용",5
896,스타듀밸리 너무 재밌고 힐링되는 느낌이라 새로워요 다만 pc처럼 모바일도 멀티가 됐으면 좋겠네요!,5
897,힐링이 대는거 같은데 할일도 많이서 하다보면 시간이 근방 가는게 단점 이네요 ㅋㅋ,5
898,이번 업데이트끝나고 다른것들은 더 좋아져서 좋은데 벽걸이 장식이 설치가 안돼요 고쳐주시면 좋겠어요!,4
899,다재미있는데 업데이트는 언제하나요 저는 1.5버전 나올거같아서 하트도 10칸 다채웠는데 컴은 1.5덥데이트 됐는데도 모바는 한다고했지만 정확하지않은건 알고있었지만 몇달이 지난거같네요언제하나요,5
900,컴피터는 1.5버전 됐다므던데 왜 폰은 안돼죠 폰은 같이하는것도 안돼고 리텍도 어렵고 폰도 업데이트해주세요.,3
901,모바일로 재밌게 하다가 노트북으로 연동해서 하고싶어서 Nox로 계정연동하고 하려고 했습니다. Nox에서 구글플레이 들어가서 계정연동하고 설치한 후에 플레이하는데 불러오기에 데이터가 없네요ㅠㅠ 왜그런지 여기에 물어봐도 될까요?,5
902,1.5 패치는 정말 언제나오는건지;; 이정도면 모바일 업데이트는 작업을 멈춘건가 싶네요,4
903,환불 가능하나요? 게임은 재미있고 좋습니다. 하지만 제가 생각한 것과 좀 달라서 환불하고 샆습니다,5
904,허어어얼 오늘 때마침 업데이트언제 되나 확인하고있었는데 때마침 업데이트되네요ㅠㅠ 개발자님 사랑합니다,5
905,업뎃 후에 대화창(인터페이스) 크기가 너무 커요 ㅠㅠ 이것만 줄여주시면 너무 좋을 것 같아요 제발 줄여주세요 몰입이 깨지고 불편해요..🥺,5
906,익숙해지면 pc보다 편해요. 거기다 리텍에 모드도 된다니. 갓겜..!,5
907,약간 깨지네여 선같은것도 생기고,4
908,재밌고 좋습니다 *^^* 돈이 아깝지 않네요! 멀티플레이모드가 생기고나면 더 재미있을 것 같아요:),5
909,광고없어서 좋다,5
910,잠깐 삭제 했다가 다시 깔았는데 3년차 까지 한게 2년차로 바뀌어져 있음 내 노력들 어떡해 할꺼야? 다신 안한다,1
911,아니 9900원에 샀는데 5900원으로 되어 버리면 9900원에 산사람은 뭡니까!! 그리고 컴퓨터는 멀티가 되고 폰은 안된다니! 이건 용납 못합니다 (별 두개),2
912,게임은 진짜재미있는데 .. 아직은 친구랑같이 플레이를 못하는게 너무 아쉬워요 멀티쫌 제발만들어주세요ㅠㅠ.......,4
913,다 좋은데 모바일 업데이트 좀 해주시면 안되나요? pc로 즐기는 분들은 사막에 상점도 생기고 영화관도 만들고 캐릭터한테 치마도 입힐 수 있던데 모바일로도 그렇게 하고싶어서요 아 그리고 모바일은 도박 안되더라구요,5
914,너무 좋은데.. npc가 맵을 뚫고 나가버렸어요... 외양간 만든 후에 강 위로 가버린 뒤로 돌아오지를 않네요.. +재설치 후 이전 세이브로 돌아가기 눌러서 해결 했어요,5
915,저기요...제가 폰을 바꿨는데요... 스타듀벨리에서 3년 여름 까지 갔는데요... 그 여태까지 해온게 없어졌어요..어떻게 된거죠? 제가 처음으로 현질해서 산 게임인데요 그 간 열심히 한 제 계정은 어떻게 되는거죠? 갑자기 불러오기를 하는데...저장된게 없다고 하네요......,3
916,돈이 없어서 복돌로만 사용했었는데 엄청 재미있게 플레이를 했습니다 역시 본판을 사야 마음이 편해지는군요.,5
917,갤럭시s10플러스 사용자입니다 재밌는데 그 상자에 물건 넣으면 다음날에 각 항목별 상세정보에서 가격이 우측에 몰려있어서 가격확인이 되지 않아요........,5
918,폰으로 재밌게 플레이중입니다 근데 컴퓨터보다 업데이트가 많이 아주많이 늦나보네요..,5
919,게임 잘쓰고있는 유저입니다.다만 문제점이 모바일도 pc와 같이 다른사람과 같이 플레이를 하면 좋을것같네요..,5
920,정말 너무 재미있는 게임입니다!하지만 제가 모바일 유저인데 친구와 함께 모바일로도 플레이 할수있게해주세요!혼자 돈 버는 것이 약간?힘들지만 넘 재미있어요!,5
921,업뎃이 다 되었는데 캐롤라인 주방 옆 찻잎을 얻을 수 있는 문이 없습니다 업뎃아이템에는 찻잎이 추가되었는데 공간이 생기지 않아 얻을수가없습니다,3
922,진짜 너무 재밌고 좋은데 모바일은 업데이트 패치 언제 되나요.... 업데이트 된 버전으로 즐기고싶어용,5
923,게임은 생각보다 알차서 재밌는거같은데 너무 조작이 힘듭니다. PC버전으로 해야겠어요.,3
924,진짜 생각하던 그대로 재밌고 너무 다 좋은데 컴퓨터와 다르게 멀티가 없는게 아쉽네요 ㅜ 멀티되면 갓겜,4
925,너무 재밌습니다..하루에 4시간 이상은 합니다..근데 아쉬운 점이 있어요 1.5 업데이트는 언제 해주시나요..,4
926,제가 해본 농장 게임 중에서는 제일 재미있긴했지만 친구와 같이 멀티를 할수가 없어서 아쉽습니다..,4
927,"힐링게임, 바쁘긴한데 여타 한 게임들보다 훨씬 재미있다. 양산형 게임에 질려있다면 한번 해보는것도.",5
928,멀티 플레이가 되면 좋겠네요 멀티가 되면 더 즐겁게 할수있겠네요 스타듀밸리 화이팅,4
929,몇몇 글자가 아직 *로 가려져 있어요. 그리고 캐릭터 재워서 저장했는데 종종 안 돼있어요,5
930,게임이 재밌네요. 근데 낚시가 넘 힘들어요. 그리고 맵에 npc정보좀표기 됬으면 좋을거같네요.,5
931,이거 한 번 환불 한번 그 다음에 사고 취소 해도 안되나용??제가 한 번 취소 하고 실수로 구매해버렸어요...환불을 요구합니다....ㅠㅜㅠㅜ,1
932,모바일이 난 더 조작이 쉽다 자동공격모드는 너무 잘 쓰고 있다,5
933,돈 주고 모바일게임을 사본적이 없어서 고민많이 했는데 진짜 돈이 하나도 안 아까워요ㅜㅜ 다음 업뎃에서 멀티가 나오기를 간절히 바라봅니다!!,5
934,게임에 돈 쓴 건 처음이에요 게임 딱 시작할 땐 뭐 어쩌라는 거야 싶었는데 블로그 찾아보면서 하니까 하면 할수록 재밌고 진짜 너무 재밌어요! 돈 안 아깝습니다 진짜! 짱이에요ㅠㅠ,5
935,게임이 자꾸 튕겨요 다시 들어가보면 처음부터고 그래서 캐릭터를 다시 팠는데 또 그러네요 지겨워 죽겠어요 제 만원이 너무 아까워지려고 해요 제발 좀 고쳐주세요...,1
936,저한테는 재미없고 지루합니다. 구매한지 이틀도 안되었습니다. 플레이 시간 1시간도 되지 않습니다. 환불 부탁드립니다.,4
937,말해모해 걍 재밌어 솔직히 3년전에 많이해서 단맛 다떨어졌다고 생각했는데 다시 깔고보니 폰으로 하는맛은 또 다르네,5
938,버그요. 칼 막기하고 모험가 길드 상점보면 쿨타임이 있어요.,5
939,게임 재밌게 잘 하고 있었는데 갑자기 저장된 게임이 사라졌다고 나옵니다.. 복구할 방법 없나요??ㅠㅠㅠ,1
940,지금까지 모르다가 최근에 알아서 모바일 구매함 기대가 된다 멀티도 가능하면 좋을듯...,5
941,저장해놓은 게임이 삭제되고 저장된 게임이 없다고 뜨네요 한두번 그런것도 아니고 재밌게 즐기고 있는데 계속 이러니 즐길 수가 없습니다,1
942,멀티지워시켜주세요. 다른건 다 재미있어용. 구지 컴-폰 연동 아니여도 폰-폰 멀티 부탁드려용,5
943,진짜 너무 재밌어요 돈쓴게 아깝지 않을정도로요 빨리 모바일로도 멀티 해보고 싶네요ㅎㅎ,5
944,제발 1.5 업데이트 좀 해주세요 정말 재미있는데 pc에 1.5가 업데이트 된지 꽤 된것같은데 모바일도 빨리 해주셨으면 좋겠습니다,5
945,버그가 좀 있지만 할만 함 버그가 좀 있어서 예민하신 분들은 1달 이상 지난 후 사삼,5
946,열심히 플레이중에 2년차여름인데 보석화수분은 갑자기없어지고 절임통해놓은거는 버스정류장에놨는데 상자랑 싹없어졌어요 이건 무슨경우인지 ㅋㅋㅋ해결좀부탁해요 ....ㅠ,3
947,"모바일 업데이트좀 빨리 해주세요 ㅜ 그리고 말 타고 엔피시 말걸기 호환좀 되게해주세요 ... 또 말이랑 거리가 살짝 있는데 엔피시나 템 주워먹을때 말이 타져요 말 터치 반경이 어느정도인지 ,, 차라리 안장마 버튼 같은걸 만들어서 그거 누를 때만 말 타고 내릴 수 있기 해주세요 넘 불편하네여 나머진 너무좋습이다 업데이트만 된다면 더 좋을거같아요",5
948,pc버전의 상세함을 기대하긴 어렵지만 그래도 여전히 재미있는 게임이네요,4
949,스듀를 유튜브에서 알게되고 구매후 여태 해본 힐링게임중에는 갓겜이네요. 인터넷도 필요없어서 출퇴근길 버스에서도 하고있습니다 ㅎㅎ,5
950,개재밌음 시간 가는 걸 느끼면서 하지만 계속 하고싶은 겜 근데 모바일 업뎃 조금만 빨리 해주세요,5
951,다 좋은데 버그가 좀 있는 거 같아요 해골광산 20층 가라는 퀘가 있었는데 어느순간 없어졌더라고요ㅠㅠㅠ 미스터치 퀘 하고 싶은데... 고쳐주세요..,4
952,스타듀 밸리를 너무 잘 플레이 하고 있는데 예전에는 스타듀 밸리 확대가 잘 됐는데 지금은 안돼서 너무 불편합니다,4
953,멀티를 안 만들겠다!가 아니라 멀티를 할 수 있게 만드는 제작기간이 길어진다고 했습니다. 조금 더 기다려보죠. 만약 안 만들겠다! 라고 했으면 맵에 여러지형 섞어두는게 왜 있습니까? 그리고 이 정보도 공식에서 찾아봤습니다.,5
954,여태 구매한 앱중에서 가장 좋은듯 멀티까지 되면 끝판왕이다 멀티되면 맨날 할거임 ㅜㅜㅜ,5
955,돈이 안아까운 게임. 업데이트도 없이 정해진 틀에서만 하는데도 틀이 너무 넓은 게임.,5
